element_id,city,city_name,elem_no,w,h,xOffset,yOffset,life,special,attrs,img_editor,png_client
16022,16,exploration,22,4,1,1,10,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem22_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem22_stand.png
16023,16,exploration,23,4,1,1,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem23_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem23_stand.png
16024,16,exploration,24,1,4,11,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem24_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem24_stand.png
16025,16,exploration,25,1,1,4,11,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem25_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem25_stand.png
16026,16,exploration,26,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem26_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem26_stand.png
16027,16,exploration,27,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem27_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem27_stand.png
16028,16,exploration,28,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem28_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem28_stand.png
16029,16,exploration,29,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem29_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem29_stand.png
16030,16,exploration,30,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem30_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem30_stand.png
16031,16,exploration,31,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem31_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem31_stand.png
16032,16,exploration,32,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem32_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem32_stand.png
16033,16,exploration,33,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem33_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem33_stand.png
16034,16,exploration,34,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem34_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem34_stand.png
16035,16,exploration,35,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem35_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem35_stand.png
16036,16,exploration,36,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem36_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem36_stand.png
16037,16,exploration,37,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem37_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem37_stand.png
16038,16,exploration,38,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem38_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem38_stand.png
16101,16,exploration,101,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem101_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem101_stand.png
16102,16,exploration,102,1,1,3,14,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem102_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem102_stand.png
16103,16,exploration,103,1,1,0,8,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem103_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem103_stand.png
16104,16,exploration,104,1,1,3,9,1,0x0,7967,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem104_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem104_stand.png
16105,16,exploration,105,1,1,1,5,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem105_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem105_stand.png
16106,16,exploration,106,1,1,2,10,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem106_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem106_stand.png
16107,16,exploration,107,1,1,2,12,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem107_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem107_stand.png
16108,16,exploration,108,1,1,4,14,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem108_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem108_stand.png
16109,16,exploration,109,1,1,4,11,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem109_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem109_stand.png
16110,16,exploration,110,1,1,5,22,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem110_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem110_stand.png
16111,16,exploration,111,3,1,0,53,-1,0x0,"0,1285",qqt/qqt_map_editor_fin-main/mapElem/exploration/elem111_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem111_stand.png
16112,16,exploration,112,1,1,3,9,1,0x0,7967,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem112_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem112_stand.png
16113,16,exploration,113,1,1,1,5,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem113_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem113_stand.png
16114,16,exploration,114,1,1,4,26,-1,0x0,5397,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem114_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem114_stand.png
16115,16,exploration,115,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem115_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem115_stand.png
16116,16,exploration,116,1,1,4,12,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem116_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem116_stand.png
16117,16,exploration,117,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem117_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem117_stand.png
16118,16,exploration,118,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem118_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem118_stand.png
16119,16,exploration,119,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem119_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem119_stand.png
16120,16,exploration,120,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem120_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem120_stand.png
16121,16,exploration,121,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem121_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem121_stand.png
16122,16,exploration,122,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem122_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem122_stand.png
16201,16,exploration,201,3,2,4,16,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem201_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem201_stand.png
16202,16,exploration,202,1,1,4,39,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem202_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem202_stand.png
16203,16,exploration,203,3,3,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem203_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem203_stand.png
16204,16,exploration,204,2,2,10,4,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem204_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem204_stand.png
16205,16,exploration,205,1,1,6,19,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem205_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem205_stand.png
16206,16,exploration,206,2,2,9,1,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem206_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem206_stand.png
16207,16,exploration,207,2,2,9,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem207_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem207_stand.png
16208,16,exploration,208,1,1,10,15,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem208_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem208_stand.png
16209,16,exploration,209,1,1,11,10,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem209_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem209_stand.png
16210,16,exploration,210,1,1,7,11,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem210_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem210_stand.png
16211,16,exploration,211,5,2,6,18,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem211_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem211_stand.png
16212,16,exploration,212,1,1,0,31,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem212_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem212_stand.png
16213,16,exploration,213,1,1,6,21,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem213_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem213_stand.png
16214,16,exploration,214,3,2,-4,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem214_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem214_stand.png
16215,16,exploration,215,15,3,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem215_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem215_stand.png
16216,16,exploration,216,1,1,0,16,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem216_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem216_stand.png
16217,16,exploration,217,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem217_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem217_stand.png
16218,16,exploration,218,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem218_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem218_stand.png
16219,16,exploration,219,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem219_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem219_stand.png
16220,16,exploration,220,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem220_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem220_stand.png
16221,16,exploration,221,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem221_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem221_stand.png
16222,16,exploration,222,1,1,0,17,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem222_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem222_stand.png
16223,16,exploration,223,1,1,2,9,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem223_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem223_stand.png
16224,16,exploration,224,1,1,2,9,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem224_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem224_stand.png
16225,16,exploration,225,1,1,1,8,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem225_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem225_stand.png
16226,16,exploration,226,1,1,1,8,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem226_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem226_stand.png
16227,16,exploration,227,1,1,2,9,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem227_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem227_stand.png
17001,17,common,1,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem1_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem1_stand.png
17018,17,common,18,1,1,0,15,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem18_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem18_stand.gif
17019,17,common,19,1,1,-1,15,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem19_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem19_stand.gif
17021,17,common,21,1,1,0,16,3,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem21_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem21_stand.png
17022,17,common,22,1,1,0,15,2,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem22_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem22_stand.png
17023,17,common,23,1,1,0,12,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem23_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem23_stand.png
17024,17,common,24,1,1,0,19,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem24_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem24_stand.gif
17025,17,common,25,1,1,0,0,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/common/elem25_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem25_stand.gif
17026,17,common,26,1,1,6,7,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem26_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem26_stand.gif
17027,17,common,27,1,1,1,24,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem27_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem27_stand.gif
17028,17,common,28,1,1,1,15,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem28_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem28_stand.gif
17029,17,common,29,1,1,5,7,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem29_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem29_stand.gif
17030,17,common,30,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem30_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem30_stand.gif
17033,17,common,33,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem33_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem33_stand.gif
17037,17,common,37,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem37_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem37_stand.gif
17038,17,common,38,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem38_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem38_stand.gif
17039,17,common,39,3,2,-3,16,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem39_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem39_stand.gif
17040,17,common,40,1,1,0,0,-1,0x2,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem40_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem40_stand.png
17045,17,common,45,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem45_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem45_stand.png
17046,17,common,46,1,1,0,10,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem46_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem46_stand.gif
17047,17,common,47,1,1,0,17,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem47_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem47_stand.png
17048,17,common,48,1,1,0,17,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem48_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem48_stand.gif
17050,17,common,50,2,1,-2,58,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem50_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem50_stand.png
17051,17,common,51,1,1,2,5,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem51_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem51_stand.png
17052,17,common,52,1,1,2,28,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem52_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem52_stand.gif
17053,17,common,53,1,1,0,16,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem53_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem53_stand.png
17054,17,common,54,1,1,4,31,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem54_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem54_stand.gif
17055,17,common,55,1,1,5,10,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem55_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem55_stand.png
17056,17,common,56,1,1,-5,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem56_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem56_stand.png
17057,17,common,57,1,1,0,15,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem57_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem57_stand.png
17058,17,common,58,3,2,0,25,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem58_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem58_stand.png
17059,17,common,59,3,2,1,84,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem59_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem59_stand.png
17060,17,common,60,1,1,2,11,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem60_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem60_stand.png
17061,17,common,61,2,1,-1,69,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem61_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem61_stand.png
17062,17,common,62,1,1,2,34,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem62_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem62_stand.png
17063,17,common,63,3,3,2,15,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem63_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem63_stand.png
17064,17,common,64,1,1,0,20,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem64_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem64_stand.png
17065,17,common,65,2,1,4,39,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem65_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem65_stand.png
17066,17,common,66,2,2,-4,-2,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem66_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem66_stand.png
17067,17,common,67,1,1,-16,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem67_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem67_stand.png
17068,17,common,68,1,1,12,-4,-1,0x0,3845,qqt/qqt_map_editor_fin-main/mapElem/common/elem68_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem68_stand.png
17069,17,common,69,1,1,1,36,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem69_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem69_stand.png
17070,17,common,70,1,1,6,36,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem70_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem70_stand.png
17071,17,common,71,3,1,0,6,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem71_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem71_stand.png
17072,17,common,72,1,3,6,0,-1,0x0,"3845,3855",qqt/qqt_map_editor_fin-main/mapElem/common/elem72_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem72_stand.png
17073,17,common,73,1,1,0,20,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem73_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem73_stand.png
17074,17,common,74,1,1,0,-6,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem74_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem74_stand.png
17075,17,common,75,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem75_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem75_stand.png
17076,17,common,76,2,1,1,14,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem76_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem76_stand.png
17077,17,common,77,1,1,-2,19,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem77_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem77_stand.gif
17078,17,common,78,1,1,0,1,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem78_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem78_stand.png
17079,17,common,79,1,1,-31,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem79_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem79_stand.png
17080,17,common,80,1,1,14,-8,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem80_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem80_stand.png
17081,17,common,81,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem81_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem81_stand.png
17082,17,common,82,3,1,0,6,-1,0x0,"3850,3855",qqt/qqt_map_editor_fin-main/mapElem/common/elem82_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem82_stand.png
17083,17,common,83,1,3,7,0,-1,0x0,3845,qqt/qqt_map_editor_fin-main/mapElem/common/elem83_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem83_stand.png
17100,17,common,100,1,1,0,13,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem100_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem100_stand.png
17101,17,common,101,1,1,0,13,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem101_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem101_stand.png
17102,17,common,102,1,1,0,13,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem102_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem102_stand.png
17103,17,common,103,1,1,1,12,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem103_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem103_stand.png
17104,17,common,104,1,1,0,17,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/common/elem104_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem104_stand.png
17105,17,common,105,1,1,0,0,-1,0x0,5397,qqt/qqt_map_editor_fin-main/mapElem/common/elem105_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem105_stand.png
17106,17,common,106,1,1,0,0,-1,0x0,6682,qqt/qqt_map_editor_fin-main/mapElem/common/elem106_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem106_stand.png
17107,17,common,107,1,1,0,1,-1,0x0,5397,qqt/qqt_map_editor_fin-main/mapElem/common/elem107_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem107_stand.png
17108,17,common,108,1,1,0,0,-1,0x0,6682,qqt/qqt_map_editor_fin-main/mapElem/common/elem108_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem108_stand.png
